Date/Time,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),Spd of Max Gust (km/h),Dir of Max Gust (10s deg),Station Name,Station ID
1966-11-18,7.2,-2.2,2.5,6.1,0.0,6.1,0.0,,,St. Lawrence,6723
1966-11-19,9.4,2.8,6.1,14.2,0.0,14.2,0.0,,,St. Lawrence,6723
1966-11-20,3.3,-1.7,0.8,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1966-11-21,2.8,-4.4,-0.8,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1966-11-22,2.8,-4.4,-0.8,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1966-11-23,7.8,2.2,5.0,1.3,0.0,1.3,0.0,,,St. Lawrence,6723
1966-11-24,9.4,5.0,7.2,8.9,0.0,8.9,0.0,,,St. Lawrence,6723
1966-11-25,8.9,6.1,7.5,0.8,0.0,0.8,0.0,,,St. Lawrence,6723
1966-11-26,10.6,6.7,8.7,5.3,0.0,5.3,0.0,,,St. Lawrence,6723
1966-11-27,12.2,8.3,10.3,10.2,0.0,10.2,0.0,,,St. Lawrence,6723
1966-11-28,11.1,8.3,9.7,4.1,0.0,4.1,0.0,,,St. Lawrence,6723
1966-11-29,10.6,7.2,8.9,1.0,0.0,1.0,0.0,,,St. Lawrence,6723
1966-11-30,10.0,7.2,8.6,2.3,0.0,2.3,0.0,,,St. Lawrence,6723
1967-01-01,-1.7,-8.9,-5.3,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-01-02,-1.1,-8.9,-5.0,0.0,0.3,0.3,0.0,,,St. Lawrence,6723
1967-01-03,0.0,-3.3,-1.7,0.0,0.8,1.0,0.0,,,St. Lawrence,6723
1967-01-04,2.8,-0.6,1.1,0.3,0.0,0.3,0.0,,,St. Lawrence,6723
1967-01-05,5.6,0.6,3.1,9.7,0.0,9.7,0.0,,,St. Lawrence,6723
1967-01-06,3.3,-2.2,0.6,8.4,0.0,8.4,0.0,,,St. Lawrence,6723
1967-01-07,1.1,-5.0,-2.0,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-01-08,1.1,-5.0,-2.0,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-01-09,5.0,0.6,2.8,9.7,0.0,9.7,0.0,,,St. Lawrence,6723
1967-01-10,2.8,-0.6,1.1,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-01-11,1.1,-2.2,-0.6,0.0,2.5,2.5,3.0,,,St. Lawrence,6723
1967-01-12,-1.1,-7.2,-4.2,0.0,4.6,5.3,5.0,,,St. Lawrence,6723
1967-01-13,-3.3,-9.4,-6.4,0.0,1.8,1.8,8.0,,,St. Lawrence,6723
1967-01-14,0.6,-8.9,-4.2,0.0,2.5,3.0,10.0,,,St. Lawrence,6723
1967-01-15,2.8,-1.1,0.9,1.3,3.6,5.1,10.0,,,St. Lawrence,6723
1967-01-16,2.8,-5.6,-1.4,0.5,0.0,0.5,8.0,,,St. Lawrence,6723
1967-01-17,1.1,-5.6,-2.3,0.0,0.0,0.0,3.0,,,St. Lawrence,6723
1967-01-18,3.3,-8.3,-2.5,12.4,0.0,12.4,0.0,,,St. Lawrence,6723
1967-01-19,-6.7,-11.1,-8.9,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-01-20,-1.7,-8.3,-5.0,0.0,2.8,3.0,0.0,,,St. Lawrence,6723
1967-01-21,-1.1,-10.0,-5.6,0.0,3.3,3.8,5.0,,,St. Lawrence,6723
1967-01-22,3.9,-10.0,-3.1,5.3,0.5,6.1,0.0,,,St. Lawrence,6723
1967-01-23,-5.0,-11.1,-8.1,0.0,1.3,1.3,3.0,,,St. Lawrence,6723
1967-01-24,-4.4,-12.8,-8.6,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-01-25,-3.9,-12.2,-8.1,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-01-26,0.0,-6.1,-3.1,0.5,0.3,1.0,0.0,,,St. Lawrence,6723
1967-01-27,0.6,-10.6,-5.0,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-01-28,1.7,-12.8,-5.6,13.5,0.0,13.5,0.0,,,St. Lawrence,6723
1967-01-29,2.2,0.6,1.4,1.8,0.0,1.8,0.0,,,St. Lawrence,6723
1967-01-30,1.1,-3.3,-1.1,0.8,5.3,7.6,0.0,,,St. Lawrence,6723
1967-01-31,-1.7,-5.0,-3.4,0.0,4.3,4.3,8.0,,,St. Lawrence,6723
1967-02-01,-2.2,-7.8,-5.0,0.0,0.0,0.0,10.0,,,St. Lawrence,6723
1967-02-02,0.6,-6.1,-2.8,0.0,1.5,1.8,10.0,,,St. Lawrence,6723
1967-02-03,4.4,-11.1,-3.4,36.3,30.2,68.1,5.0,,,St. Lawrence,6723
1967-02-04,-4.4,-16.7,-10.6,0.0,2.5,2.5,23.0,,,St. Lawrence,6723
1967-02-05,2.2,-5.0,-1.4,6.1,0.0,6.1,23.0,,,St. Lawrence,6723
1967-02-06,3.9,-2.2,0.9,3.0,0.0,3.0,8.0,,,St. Lawrence,6723
1967-02-07,0.0,-6.7,-3.4,10.4,7.9,19.3,8.0,,,St. Lawrence,6723
1967-02-08,6.1,-5.0,0.6,11.9,0.0,11.9,0.0,,,St. Lawrence,6723
1967-02-09,-0.6,-7.2,-3.9,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-02-10,-2.8,-12.2,-7.5,0.0,5.8,6.1,0.0,,,St. Lawrence,6723
1967-02-11,1.7,-5.0,-1.7,0.0,4.3,4.6,8.0,,,St. Lawrence,6723
1967-02-12,1.7,-15.6,-7.0,0.0,2.3,2.3,8.0,,,St. Lawrence,6723
1967-02-13,-6.7,-16.1,-11.4,0.0,14.0,14.0,18.0,,,St. Lawrence,6723
1967-02-14,-5.0,-7.2,-6.1,0.0,3.0,2.5,25.0,,,St. Lawrence,6723
1967-02-15,0.6,-7.2,-3.3,0.0,2.3,2.8,25.0,,,St. Lawrence,6723
1967-02-16,3.9,-9.4,-2.8,7.4,0.0,7.4,28.0,,,St. Lawrence,6723
1967-02-17,0.6,-12.8,-6.1,0.0,0.5,0.5,13.0,,,St. Lawrence,6723
1967-02-18,-10.0,-13.9,-12.0,0.0,0.3,0.5,13.0,,,St. Lawrence,6723
1967-02-19,-10.6,-15.0,-12.8,0.0,0.0,0.0,13.0,,,St. Lawrence,6723
1967-02-20,-5.0,-13.3,-9.2,0.0,0.0,0.0,13.0,,,St. Lawrence,6723
1967-02-21,5.0,-5.6,-0.3,21.1,6.4,27.2,13.0,,,St. Lawrence,6723
1967-02-22,4.4,-5.6,-0.6,0.5,1.0,1.5,10.0,,,St. Lawrence,6723
1967-02-23,-1.1,-6.1,-3.6,0.0,1.0,1.5,10.0,,,St. Lawrence,6723
1967-02-24,1.7,-2.2,-0.3,0.0,0.5,1.3,10.0,,,St. Lawrence,6723
1967-02-25,1.1,-3.9,-1.4,0.0,0.0,0.0,10.0,,,St. Lawrence,6723
1967-02-26,-2.8,-6.7,-4.8,0.0,0.5,0.3,10.0,,,St. Lawrence,6723
1967-02-27,-3.3,-8.3,-5.8,0.0,0.0,0.0,10.0,,,St. Lawrence,6723
1967-02-28,2.8,-6.1,-1.7,3.8,2.5,6.4,13.0,,,St. Lawrence,6723
1967-03-01,4.4,-1.1,1.7,8.9,0.0,8.9,5.0,,,St. Lawrence,6723
1967-03-02,1.1,-4.4,-1.7,0.0,2.5,2.0,5.0,,,St. Lawrence,6723
1967-03-03,-0.6,-6.7,-3.7,0.0,1.3,1.3,5.0,,,St. Lawrence,6723
1967-03-04,-2.2,-7.8,-5.0,0.0,0.0,0.0,8.0,,,St. Lawrence,6723
1967-03-05,-7.2,-10.6,-8.9,0.0,0.0,0.0,8.0,,,St. Lawrence,6723
1967-03-06,-1.7,-8.9,-5.3,0.0,6.4,6.4,8.0,,,St. Lawrence,6723
1967-03-07,5.6,-5.0,0.3,20.6,7.6,29.5,13.0,,,St. Lawrence,6723
1967-03-08,5.6,-7.8,-1.1,0.0,0.0,0.0,13.0,,,St. Lawrence,6723
1967-03-09,-3.9,-12.2,-8.1,0.0,0.0,0.0,13.0,,,St. Lawrence,6723
1967-03-10,1.1,-6.1,-2.5,0.0,0.5,0.3,13.0,,,St. Lawrence,6723
1967-03-11,0.0,-12.8,-6.4,0.0,13.5,13.5,13.0,,,St. Lawrence,6723
1967-03-12,-3.9,-12.2,-8.1,0.0,0.8,0.8,20.0,,,St. Lawrence,6723
1967-03-13,-3.3,-16.1,-9.7,0.0,0.0,0.0,20.0,,,St. Lawrence,6723
1967-03-14,2.2,-3.3,-0.6,7.6,0.0,7.6,20.0,,,St. Lawrence,6723
1967-03-15,3.3,-8.3,-2.5,0.0,0.0,0.0,15.0,,,St. Lawrence,6723
1967-03-16,4.4,-5.6,-0.6,2.5,11.7,14.2,15.0,,,St. Lawrence,6723
1967-03-17,-1.7,-9.4,-5.6,0.0,0.0,0.0,25.0,,,St. Lawrence,6723
1967-03-18,2.8,-7.2,-2.2,0.0,1.0,0.8,25.0,,,St. Lawrence,6723
1967-03-19,-4.4,-10.0,-7.2,0.0,0.0,0.0,23.0,,,St. Lawrence,6723
1967-03-20,-2.2,-10.0,-6.1,0.0,0.0,0.0,23.0,,,St. Lawrence,6723
1967-03-21,-1.1,-7.8,-4.5,0.0,1.0,1.0,23.0,,,St. Lawrence,6723
1967-03-22,-0.6,-7.2,-3.9,0.0,0.0,0.0,23.0,,,St. Lawrence,6723
1967-03-23,1.1,-7.8,-3.4,0.0,0.0,0.0,23.0,,,St. Lawrence,6723
1967-03-24,1.7,-6.7,-2.5,0.0,0.0,0.0,18.0,,,St. Lawrence,6723
1967-03-25,2.8,-0.6,1.1,0.0,0.0,0.0,15.0,,,St. Lawrence,6723
1967-03-26,2.8,-1.1,0.9,0.0,0.0,0.0,13.0,,,St. Lawrence,6723
1967-03-27,5.0,-2.2,1.4,0.0,0.0,0.0,10.0,,,St. Lawrence,6723
1967-03-28,7.2,-2.2,2.5,0.0,0.0,0.0,8.0,,,St. Lawrence,6723
1967-03-29,7.2,1.1,4.2,0.0,0.0,0.0,5.0,,,St. Lawrence,6723
1967-03-30,3.3,-5.0,-0.9,0.0,0.3,0.5,3.0,,,St. Lawrence,6723
1967-03-31,2.2,-6.1,-2.0,0.0,0.0,0.0,3.0,,,St. Lawrence,6723
1967-04-01,1.1,-7.2,-3.1,0.0,0.0,0.0,3.0,,,St. Lawrence,6723
1967-04-02,3.3,-0.6,1.4,0.0,0.0,0.0,3.0,,,St. Lawrence,6723
1967-04-03,2.2,0.6,1.4,0.3,0.0,0.3,3.0,,,St. Lawrence,6723
1967-04-04,2.8,-7.8,-2.5,0.0,0.0,0.0,3.0,,,St. Lawrence,6723
1967-04-05,1.7,-8.9,-3.6,0.0,0.0,0.0,3.0,,,St. Lawrence,6723
1967-04-06,4.4,-8.9,-2.3,2.5,0.0,2.5,0.0,,,St. Lawrence,6723
1967-04-07,-0.6,-10.6,-5.6,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-04-08,1.7,-9.4,-3.9,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-04-09,6.1,-8.3,-1.1,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-04-10,6.7,-2.8,2.0,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-04-11,0.6,-1.1,-0.3,0.0,1.5,1.5,0.0,,,St. Lawrence,6723
1967-04-12,4.4,-2.8,0.8,0.0,0.5,0.5,3.0,,,St. Lawrence,6723
1967-04-13,1.1,-8.3,-3.6,0.0,2.0,2.0,3.0,,,St. Lawrence,6723
1967-04-14,2.2,-7.2,-2.5,0.0,0.0,0.0,3.0,,,St. Lawrence,6723
1967-04-15,2.8,-3.3,-0.3,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-04-16,1.1,-2.8,-0.9,0.0,5.8,4.3,0.0,,,St. Lawrence,6723
1967-04-17,3.9,-2.8,0.6,0.0,0.3,0.3,5.0,,,St. Lawrence,6723
1967-04-18,5.0,-1.7,1.7,0.0,0.0,0.0,3.0,,,St. Lawrence,6723
1967-04-19,5.6,-1.1,2.3,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-04-20,7.2,0.0,3.6,3.0,0.0,3.0,0.0,,,St. Lawrence,6723
1967-04-21,1.7,-1.1,0.3,10.9,1.8,12.7,0.0,,,St. Lawrence,6723
1967-04-22,4.4,-1.7,1.4,0.0,0.0,0.0,3.0,,,St. Lawrence,6723
1967-04-23,3.3,-1.1,1.1,13.2,2.5,15.7,3.0,,,St. Lawrence,6723
1967-04-24,3.3,-1.7,0.8,0.5,0.0,0.5,0.0,,,St. Lawrence,6723
1967-04-25,-0.6,-5.0,-2.8,1.0,9.4,10.4,0.0,,,St. Lawrence,6723
1967-04-26,3.3,-6.7,-1.7,0.0,0.0,0.0,10.0,,,St. Lawrence,6723
1967-04-27,3.9,-1.1,1.4,0.0,0.0,0.0,8.0,,,St. Lawrence,6723
1967-04-28,1.7,-2.8,-0.6,0.0,0.0,0.0,8.0,,,St. Lawrence,6723
1967-04-29,4.4,-1.1,1.7,9.1,0.0,9.1,5.0,,,St. Lawrence,6723
1967-04-30,5.0,2.2,3.6,8.9,0.0,8.9,0.0,,,St. Lawrence,6723
1967-05-01,5.6,3.3,4.5,5.3,0.0,5.3,0.0,,,St. Lawrence,6723
1967-05-02,7.2,2.8,5.0,2.5,0.0,2.5,0.0,,,St. Lawrence,6723
1967-05-03,6.1,2.8,4.5,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-05-04,4.4,1.7,3.1,5.1,0.0,5.1,0.0,,,St. Lawrence,6723
1967-05-05,8.3,1.1,4.7,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-05-06,3.3,-1.1,1.1,1.0,0.0,1.0,0.0,,,St. Lawrence,6723
1967-05-07,6.7,-0.6,3.1,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-05-08,4.4,-1.1,1.7,5.1,0.0,5.1,0.0,,,St. Lawrence,6723
1967-05-09,2.2,0.6,1.4,3.8,0.0,3.8,0.0,,,St. Lawrence,6723
1967-05-10,5.6,1.1,3.4,8.4,0.0,8.4,0.0,,,St. Lawrence,6723
1967-05-11,7.2,0.0,3.6,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-05-12,6.1,-1.1,2.5,1.3,0.0,1.3,0.0,,,St. Lawrence,6723
1967-05-13,5.0,1.7,3.4,3.8,0.0,3.8,0.0,,,St. Lawrence,6723
1967-05-14,4.4,0.6,2.5,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-05-15,6.1,0.6,3.4,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-05-16,3.9,0.6,2.3,6.1,0.0,6.1,0.0,,,St. Lawrence,6723
1967-05-17,5.6,0.6,3.1,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-05-18,6.7,1.7,4.2,1.8,0.0,1.8,0.0,,,St. Lawrence,6723
1967-05-19,6.1,1.1,3.6,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-05-20,7.2,1.7,4.5,5.1,0.0,5.1,0.0,,,St. Lawrence,6723
1967-05-21,6.1,1.1,3.6,6.1,0.0,6.1,0.0,,,St. Lawrence,6723
1967-05-22,7.2,0.0,3.6,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-05-23,6.7,0.0,3.4,0.5,0.0,0.5,0.0,,,St. Lawrence,6723
1967-05-24,7.8,-0.6,3.6,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-05-25,7.8,-1.1,3.4,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-05-26,8.9,1.1,5.0,2.3,0.0,2.3,0.0,,,St. Lawrence,6723
1967-05-27,5.0,1.7,3.4,11.7,0.0,11.7,0.0,,,St. Lawrence,6723
1967-05-28,6.1,3.9,5.0,14.0,0.0,14.0,0.0,,,St. Lawrence,6723
1967-05-29,12.2,2.2,7.2,19.6,0.0,19.6,0.0,,,St. Lawrence,6723
1967-05-30,6.7,1.1,3.9,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-05-31,4.4,0.0,2.2,2.3,0.0,2.3,0.0,,,St. Lawrence,6723
1967-06-01,5.0,1.7,3.4,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-06-02,8.9,2.8,5.9,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-06-03,7.8,3.3,5.6,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-06-04,9.4,3.3,6.4,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-06-05,8.9,3.3,6.1,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-06-06,15.0,4.4,9.7,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-06-07,11.1,7.2,9.2,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-06-08,11.1,3.9,7.5,0.8,0.0,0.8,0.0,,,St. Lawrence,6723
1967-06-09,8.3,1.7,5.0,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-06-10,6.7,4.4,5.6,7.9,0.0,7.9,0.0,,,St. Lawrence,6723
1967-06-11,14.4,5.0,9.7,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-06-12,12.8,4.4,8.6,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-06-13,15.6,2.2,8.9,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-06-14,14.4,3.3,8.9,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-06-15,8.9,1.7,5.3,2.5,0.0,2.5,0.0,,,St. Lawrence,6723
1967-06-16,7.8,5.0,6.4,2.5,0.0,2.5,0.0,,,St. Lawrence,6723
1967-06-17,7.8,4.4,6.1,1.0,0.0,1.0,0.0,,,St. Lawrence,6723
1967-06-18,8.3,4.4,6.4,6.1,0.0,6.1,0.0,,,St. Lawrence,6723
1967-06-19,12.2,4.4,8.3,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-06-20,11.7,5.6,8.7,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-06-21,15.0,4.4,9.7,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-06-22,11.1,6.1,8.6,10.4,0.0,10.4,0.0,,,St. Lawrence,6723
1967-06-23,10.6,6.7,8.7,4.1,0.0,4.1,0.0,,,St. Lawrence,6723
1967-06-24,10.0,7.2,8.6,3.6,0.0,3.6,0.0,,,St. Lawrence,6723
1967-06-25,10.0,6.7,8.4,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-06-26,11.7,5.0,8.4,7.1,0.0,7.1,0.0,,,St. Lawrence,6723
1967-06-27,13.9,4.4,9.2,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-06-28,13.3,5.0,9.2,0.5,0.0,0.5,0.0,,,St. Lawrence,6723
1967-06-29,14.4,4.4,9.4,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-06-30,16.1,5.6,10.9,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-07-01,10.6,8.3,9.5,5.3,0.0,5.3,0.0,,,St. Lawrence,6723
1967-07-02,12.2,7.2,9.7,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-07-03,12.2,7.8,10.0,0.5,0.0,0.5,0.0,,,St. Lawrence,6723
1967-07-04,12.8,10.0,11.4,12.2,0.0,12.2,0.0,,,St. Lawrence,6723
1967-07-05,15.0,8.9,12.0,0.5,0.0,0.5,0.0,,,St. Lawrence,6723
1967-07-06,12.2,7.2,9.7,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-07-07,15.6,6.7,11.2,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-07-08,11.1,6.7,8.9,2.0,0.0,2.0,0.0,,,St. Lawrence,6723
1967-07-09,11.7,8.3,10.0,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-07-10,12.2,8.3,10.3,12.4,0.0,12.4,0.0,,,St. Lawrence,6723
1967-07-11,22.8,8.9,15.9,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-07-12,16.7,7.8,12.3,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-07-13,15.6,10.6,13.1,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-07-14,13.9,10.0,12.0,3.0,0.0,3.0,0.0,,,St. Lawrence,6723
1967-07-15,18.3,10.6,14.5,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-07-16,18.3,11.1,14.7,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-07-17,15.6,11.1,13.4,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-07-18,15.6,11.1,13.4,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-07-19,18.9,11.7,15.3,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-07-20,18.3,11.1,14.7,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-07-21,21.7,10.6,16.2,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-07-22,15.6,11.1,13.4,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-07-23,16.1,13.3,14.7,0.8,0.0,0.8,0.0,,,St. Lawrence,6723
1967-07-24,16.1,13.3,14.7,1.5,0.0,1.5,0.0,,,St. Lawrence,6723
1967-07-25,16.7,13.3,15.0,4.1,0.0,4.1,0.0,,,St. Lawrence,6723
1967-07-26,17.2,12.8,15.0,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-07-27,15.6,11.1,13.4,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-07-28,19.4,10.0,14.7,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-07-29,18.3,12.8,15.6,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-07-30,15.6,10.6,13.1,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-07-31,16.7,12.2,14.5,6.4,0.0,6.4,0.0,,,St. Lawrence,6723
1967-08-01,16.7,13.9,15.3,32.3,0.0,32.3,0.0,,,St. Lawrence,6723
1967-08-02,17.2,10.0,13.6,2.0,0.0,2.0,0.0,,,St. Lawrence,6723
1967-08-03,20.0,9.4,14.7,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-08-04,17.2,12.8,15.0,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-08-05,16.7,14.4,15.6,0.3,0.0,0.3,0.0,,,St. Lawrence,6723
1967-08-06,17.2,13.9,15.6,2.0,0.0,2.0,0.0,,,St. Lawrence,6723
1967-08-07,16.7,13.3,15.0,14.2,0.0,14.2,0.0,,,St. Lawrence,6723
1967-08-08,21.1,12.2,16.7,2.5,0.0,2.5,0.0,,,St. Lawrence,6723
1967-08-09,15.0,12.2,13.6,0.3,0.0,0.3,0.0,,,St. Lawrence,6723
1967-08-10,17.8,12.8,15.3,4.6,0.0,4.6,0.0,,,St. Lawrence,6723
1967-08-11,17.8,14.4,16.1,3.0,0.0,3.0,0.0,,,St. Lawrence,6723
1967-08-12,18.3,13.3,15.8,24.9,0.0,24.9,0.0,,,St. Lawrence,6723
1967-08-13,16.1,12.2,14.2,5.6,0.0,5.6,0.0,,,St. Lawrence,6723
1967-08-14,17.2,11.7,14.5,3.6,0.0,3.6,0.0,,,St. Lawrence,6723
1967-08-15,17.8,10.6,14.2,1.0,0.0,1.0,0.0,,,St. Lawrence,6723
1967-08-16,18.3,10.6,14.5,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-08-17,18.9,11.1,15.0,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-08-18,18.3,15.0,16.7,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-08-19,17.2,13.3,15.3,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-08-20,18.9,13.9,16.4,7.6,0.0,7.6,0.0,,,St. Lawrence,6723
1967-08-21,16.7,10.6,13.7,1.5,0.0,1.5,0.0,,,St. Lawrence,6723
1967-08-22,16.1,9.4,12.8,0.5,0.0,0.5,0.0,,,St. Lawrence,6723
1967-08-23,16.1,11.1,13.6,1.3,0.0,1.3,0.0,,,St. Lawrence,6723
1967-08-24,20.6,8.9,14.8,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-08-25,17.2,11.1,14.2,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-08-26,15.6,8.9,12.3,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-08-27,17.2,10.6,13.9,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-08-28,16.1,12.2,14.2,12.4,0.0,12.4,0.0,,,St. Lawrence,6723
1967-08-29,17.8,11.7,14.8,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-08-30,16.1,11.7,13.9,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-08-31,16.7,12.2,14.5,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-09-01,16.7,13.9,15.3,8.1,0.0,8.1,0.0,,,St. Lawrence,6723
1967-09-02,17.8,11.1,14.5,7.6,0.0,7.6,0.0,,,St. Lawrence,6723
1967-09-03,17.8,10.6,14.2,1.0,0.0,1.0,0.0,,,St. Lawrence,6723
1967-09-04,15.6,11.7,13.7,2.0,0.0,2.0,0.0,,,St. Lawrence,6723
1967-09-05,15.6,11.7,13.7,31.8,0.0,31.8,0.0,,,St. Lawrence,6723
1967-09-06,16.1,11.1,13.6,4.8,0.0,4.8,0.0,,,St. Lawrence,6723
1967-09-07,15.6,7.2,11.4,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-09-08,14.4,7.2,10.8,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-09-09,16.1,10.0,13.1,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-09-10,17.2,12.8,15.0,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-09-11,16.1,8.9,12.5,22.6,0.0,22.6,0.0,,,St. Lawrence,6723
1967-09-12,11.1,5.6,8.4,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-09-13,15.6,6.1,10.9,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-09-14,15.6,7.2,11.4,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-09-15,15.6,10.0,12.8,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-09-16,16.7,12.2,14.5,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-09-17,23.3,9.4,16.4,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-09-18,17.8,8.9,13.4,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-09-19,16.7,6.7,11.7,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-09-20,13.3,1.1,7.2,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-09-21,15.6,9.4,12.5,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-09-22,16.1,8.3,12.2,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-09-23,17.8,6.7,12.3,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-09-24,14.4,10.6,12.5,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-09-25,15.0,12.2,13.6,11.7,0.0,11.7,0.0,,,St. Lawrence,6723
1967-09-26,15.6,7.2,11.4,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-09-27,15.0,5.6,10.3,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
1967-09-28,16.7,7.2,12.0,0.0,0.0,0.0,0.0,,,St. Lawrence,6723
